scenarioId,fixtureVersion,weightStage,profile,salientTargetMul,terminalPositionMul,difficultyPenaltyMul,contractVersion,mapVersion,initialSnapshotHash,repetition,candidateRank,actionSequence,salientEnemyId,salientTargetProgress,killCount,damageDealt,initialEnemyCount,finalAliveEnemyCount,terminalNearestEnemyDistance,terminalNearbyEnemyCount,terminalHeightDelta,terminalActionable,terminalPositionQuality,executionDifficulty,expectedHits,durationTicks,safetyScore,killScore,difficultyScore,totalScore,elapsedMs,worldHashAfterReplay,replayValid,auditRank,auditRecommended,auditDiffersFromBeamWinner,auditReason
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,474.679,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,474.679,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,474.679,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,485.307,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,485.307,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,2,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,485.307,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,3,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,473.094,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,3,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,473.094,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,3,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,473.094,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,4,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,483.732,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,4,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,483.732,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,4,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,483.732,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,5,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,474.337,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,5,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,474.337,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,5,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,474.337,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,6,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,482.795,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,6,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,482.795,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,6,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,482.795,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,7,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,474.947,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,7,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,474.947,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,7,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,474.947,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,8,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,571.504,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,8,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,571.504,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,8,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,571.504,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,9,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,475.967,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,9,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,475.967,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,9,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,475.967,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,10,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,560.761,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,10,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,560.761,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,01880BEA0D35E61C,10,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,560.761,233E281119EBE4C4,True,3,False,False,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,778.545,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,778.545,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,778.545,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,852.394,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,852.394,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,2,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,852.394,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,3,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,846.975,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,3,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,846.975,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,3,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,846.975,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,4,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,798.542,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,4,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,798.542,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,4,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,798.542,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,5,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,821.666,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,5,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,821.666,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,5,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,821.666,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,6,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,820.346,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,6,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,820.346,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,6,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,820.346,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,7,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,977.126,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,7,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,977.126,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,7,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,977.126,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,8,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,887.475,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,8,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,887.475,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,8,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,887.475,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,9,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,865.950,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,9,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,865.950,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,9,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,865.950,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,10,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,919.599,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,10,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,919.599,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.7,1,62F6E9F8D1F2129D,10,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,919.599,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,1,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,816.890,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,1,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,816.890,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
