scenarioId,fixtureVersion,weightStage,profile,salientTargetMul,terminalPositionMul,difficultyPenaltyMul,difficultyTerminalOnly,contractVersion,mapVersion,initialSnapshotHash,repetition,candidateRank,actionSequence,salientEnemyId,salientTargetProgress,killCount,damageDealt,initialEnemyCount,finalAliveEnemyCount,terminalNearestEnemyDistance,terminalNearbyEnemyCount,terminalHeightDelta,terminalActionable,terminalPositionQuality,executionDifficulty,expectedHits,durationTicks,safetyScore,killScore,difficultyScore,totalScore,elapsedMs,worldHashAfterReplay,replayValid,auditRank,auditRecommended,auditDiffersFromBeamWinner,auditReason
A2,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,3F5F709DA48265EF,10,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,734.800,0.000,3500736.000,221.246,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,245.430,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,245.430,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,245.430,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,245.269,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,245.269,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,2,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,245.269,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,3,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,243.524,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,3,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,243.524,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,3,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,243.524,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,4,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,241.068,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,4,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,241.068,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,4,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,241.068,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,5,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,250.257,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,5,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,250.257,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,5,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,250.257,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,6,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,238.975,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,6,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,238.975,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,6,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,238.975,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,7,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,244.297,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,7,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,244.297,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,7,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,244.297,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,8,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,234.254,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,8,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,234.254,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,8,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,234.254,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,9,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,235.498,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,9,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,235.498,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,9,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,235.498,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,10,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,238.602,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,10,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,238.602,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,01880BEA0D35E61C,10,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,238.602,233E281119EBE4C4,True,3,False,False,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,387.421,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,387.421,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,387.421,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,400.530,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,400.530,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,2,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,400.530,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,3,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,389.289,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,3,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,389.289,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,3,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,389.289,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,4,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,425.896,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,4,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,425.896,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,4,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,425.896,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,5,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,392.330,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,5,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,392.330,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,5,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,392.330,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,6,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,392.919,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,6,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,392.919,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,6,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,392.919,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,7,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,386.571,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,7,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,386.571,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,7,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,386.571,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,8,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,381.170,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,8,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,381.170,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,8,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,381.170,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,9,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,415.354,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,9,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,415.354,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,9,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,415.354,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,10,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,483.811,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,10,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,483.811,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,False,1.9,1,62F6E9F8D1F2129D,10,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,483.811,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
