scenarioId,fixtureVersion,weightStage,profile,salientTargetMul,terminalPositionMul,difficultyPenaltyMul,difficultyTerminalOnly,contractVersion,mapVersion,initialSnapshotHash,repetition,candidateRank,actionSequence,salientEnemyId,salientTargetProgress,killCount,damageDealt,initialEnemyCount,finalAliveEnemyCount,terminalNearestEnemyDistance,terminalNearbyEnemyCount,terminalHeightDelta,terminalActionable,terminalPositionQuality,executionDifficulty,expectedHits,durationTicks,safetyScore,killScore,difficultyScore,totalScore,elapsedMs,worldHashAfterReplay,replayValid,auditRank,auditRecommended,auditDiffersFromBeamWinner,auditReason
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,1,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,158.647,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,1,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,158.647,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,1,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,158.647,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,2,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,111.140,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,2,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,111.140,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,2,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,111.140,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,3,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,77.140,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,3,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,77.140,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,3,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,77.140,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,4,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,83.475,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,4,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,83.475,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,4,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,83.475,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,5,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,91.413,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,5,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,91.413,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,5,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,91.413,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,6,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,101.835,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,6,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,101.835,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,6,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,101.835,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,7,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,91.945,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,7,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,91.945,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,7,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,91.945,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,8,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,120.295,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,8,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,120.295,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,8,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,120.295,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,9,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,86.706,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,9,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,86.706,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,9,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,86.706,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,10,1,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveLeft",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,164.765,BD268924DA08C465,True,2,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,10,2,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>MoveRight",0,34.000,2,4,3,1,7.786,0,0.000,True,40.573,7.364,0,180,72.000,96.000,0.000,168.000,164.765,DBD63AFA0246C2CB,True,3,False,True,""
S3,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,833B65CAE74ACC51,10,3,"Lunge(1)>Attack>DashLeft>Lunge(0)>MoveForward>Lunge(0)>MoveForward>MoveLeft>MoveLeft>MoveLeft>MoveLeft>Retreat",0,34.000,2,4,3,1,10.056,0,0.000,True,41.000,7.364,0,180,72.000,96.000,0.000,168.000,164.765,F0DA14CE8CD00494,True,1,True,True,"종료 안전도와 퇴로 우세"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,1,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,416.598,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,1,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,416.598,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,1,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,416.598,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,2,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,324.238,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,2,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,324.238,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,2,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,324.238,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,3,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,353.547,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,3,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,353.547,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,3,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,353.547,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,4,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,353.755,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,4,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,353.755,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,4,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,353.755,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,5,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,321.824,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,5,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,321.824,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,5,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,321.824,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,6,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,335.074,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,6,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,335.074,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,6,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,335.074,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,7,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,323.667,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,7,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,323.667,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,7,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,323.667,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,8,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,332.615,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,8,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,332.615,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,8,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,332.615,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,9,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,356.460,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,9,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,356.460,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,9,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,356.460,7508E6B17A3F29FD,True,3,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,10,1,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashBackward",0,34.000,6,13,12,6,6.922,0,0.000,True,37.345,9.186,0,180,72.000,192.000,0.000,264.000,335.410,75D489C7ECDBCDF0,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,10,2,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>DashRight",0,34.000,6,13,12,6,6.033,0,0.000,True,35.565,9.186,0,180,72.000,192.000,0.000,264.000,335.410,A6A0785E466BA79E,True,2,False,False,""
S4,S-v2-dense,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,9C3D2FC112BA32D1,10,3,"LungeStrike(0)>DashRight>Lunge(10)>Attack>Retreat>Attack>Retreat>Lunge(11)>Attack>Retreat>Attack>Retreat",0,34.000,6,13,12,6,3.512,2,0.000,True,30.524,8.436,0,180,67.024,192.000,0.000,259.024,335.410,7508E6B17A3F29FD,True,3,False,False,""
