scenarioId,fixtureVersion,weightStage,profile,salientTargetMul,terminalPositionMul,difficultyPenaltyMul,contractVersion,mapVersion,initialSnapshotHash,repetition,candidateRank,actionSequence,salientEnemyId,salientTargetProgress,killCount,damageDealt,initialEnemyCount,finalAliveEnemyCount,terminalNearestEnemyDistance,terminalNearbyEnemyCount,terminalHeightDelta,terminalActionable,terminalPositionQuality,executionDifficulty,expectedHits,durationTicks,safetyScore,killScore,difficultyScore,totalScore,elapsedMs,worldHashAfterReplay,replayValid,auditRank,auditRecommended,auditDiffersFromBeamWinner,auditReason
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,470.767,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,470.767,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,470.767,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,469.401,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,469.401,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,2,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,469.401,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,3,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,474.077,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,3,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,474.077,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,3,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,474.077,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,4,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,485.466,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,4,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,485.466,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,4,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,485.466,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,5,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,502.406,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,5,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,502.406,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,5,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,502.406,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,6,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,491.059,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,6,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,491.059,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,6,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,491.059,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,7,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,482.967,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,7,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,482.967,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,7,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,482.967,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,8,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,487.515,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,8,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,487.515,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,8,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,487.515,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,9,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,500.030,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,9,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,500.030,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,9,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,500.030,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,10,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,875.600,0.000,3500873.000,468.705,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,10,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,875.600,0.000,3500873.000,468.705,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,01880BEA0D35E61C,10,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,875.600,0.000,3500873.000,468.705,233E281119EBE4C4,True,3,False,False,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,796.614,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,796.614,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,796.614,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,816.871,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,816.871,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,2,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,816.871,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,3,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,741.230,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,3,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,741.230,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,3,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,741.230,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,4,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,772.445,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,4,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,772.445,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,4,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,772.445,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,5,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,775.413,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,5,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,775.413,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,5,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,775.413,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,6,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,827.184,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,6,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,827.184,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,6,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,827.184,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,7,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,758.979,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,7,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,758.979,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,7,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,758.979,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,8,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,784.917,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,8,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,784.917,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,8,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,784.917,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,9,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,829.106,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,9,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,829.106,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,9,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,829.106,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,10,1,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Attack",1,29.000,9,17,18,9,3.476,3,0.000,False,2.952,9.355,3,180,3499967.000,893.200,0.000,3500860.000,794.817,EE9534D8EAD61921,True,3,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,10,2,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>MoveLeft>Lunge(10)",1,29.000,9,17,18,9,3.440,3,0.000,True,10.880,10.087,3,180,3499967.000,893.200,0.000,3500860.000,794.817,84AF7D16C319FC53,True,2,False,True,""
A4,A-v2-complex,0-baseline,공격형-무가중진단,0.000,0.000,0.000,1.8,1,62F6E9F8D1F2129D,10,3,"Attack>DashForward>Attack>MoveLeft>Attack>DashForward>LungeStrike(17)>DashLeft>Lunge(9)>Attack>DashBackward>Lunge(10)",1,29.000,9,17,18,9,5.410,0,0.000,True,21.819,10.805,3,180,3499949.000,893.200,0.000,3500843.000,794.817,FB646DB73DF7B674,True,1,True,True,"종료 즉시 행동 가능"
A1,A-v2-complex,1-target,공격형-1타깃,0.100,0.000,0.000,1.8,1,50DEB425210D7347,1,1,"Lunge(0)>Attack>DashForward>Lunge(7)>Attack>DashBackward>Lunge(3)>Attack>MoveRight>Attack>DashForward>Attack",0,34.000,8,20,16,8,1.211,7,0.000,False,-29.577,9.427,0,180,3499998.000,883.400,0.000,3500882.000,798.687,174E838DC2F18B2B,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A1,A-v2-complex,1-target,공격형-1타깃,0.100,0.000,0.000,1.8,1,50DEB425210D7347,1,2,"Lunge(0)>Attack>DashForward>Lunge(7)>Attack>DashBackward>Lunge(3)>Attack>MoveRight>Attack>DashLeft>Attack",0,34.000,7,21,16,9,2.186,5,0.000,False,-13.628,9.427,0,180,3500000.000,835.000,0.000,3500835.000,798.687,0E0BAA0CC0A1ACC0,True,2,False,False,""
